brand,club,year,month,sentiment,event_type,published_date,article_id
EA Sports,Sporting Kansas City,2018,1,0.7717,league_news,2018-01-03,019810645b56ff3a9cde
EA Sports,Portland Timbers,2018,1,0.7717,league_news,2018-01-03,019810645b56ff3a9cde
EA Sports,New York City FC,2018,1,0.7717,league_news,2018-01-03,019810645b56ff3a9cde
EA Sports,Orlando City SC,2018,1,0.7717,league_news,2018-01-03,019810645b56ff3a9cde
EA Sports,LAFC,2018,1,-0.7333,transfer_signing,2018-01-19,3f2baf50918303b6d9d2
EA Sports,Inter Miami CF,2018,1,-0.7333,transfer_signing,2018-01-19,3f2baf50918303b6d9d2
EA Sports,Atlanta United FC,2018,1,-0.7333,transfer_signing,2018-01-19,3f2baf50918303b6d9d2
EA Sports,Minnesota United FC,2018,1,-0.7333,transfer_signing,2018-01-19,3f2baf50918303b6d9d2
EA Sports,Orlando City SC,2018,1,-0.4404,transfer_signing,2018-01-13,628aae5664f239b89d90
EA Sports,FC Dallas,2018,1,-0.4404,transfer_signing,2018-01-13,628aae5664f239b89d90
EA Sports,LAFC,2018,1,-0.7951,match_result,2018-01-30,ac2d24f063a67a3f4797
EA Sports,Inter Miami CF,2018,1,-0.7951,match_result,2018-01-30,ac2d24f063a67a3f4797
EA Sports,Colorado Rapids,2018,1,-0.7951,match_result,2018-01-30,ac2d24f063a67a3f4797
EA Sports,Minnesota United FC,2018,1,-0.7951,match_result,2018-01-30,ac2d24f063a67a3f4797
EA Sports,LAFC,2018,1,-0.7951,match_result,2018-01-28,43ba839639cb2ce0a871
EA Sports,Inter Miami CF,2018,1,-0.7951,match_result,2018-01-28,43ba839639cb2ce0a871
EA Sports,Colorado Rapids,2018,1,-0.7951,match_result,2018-01-28,43ba839639cb2ce0a871
EA Sports,Minnesota United FC,2018,1,-0.7951,match_result,2018-01-28,43ba839639cb2ce0a871
Target,LA Galaxy,2018,1,0.7845,transfer_signing,2018-01-29,4ab0f2fbe385753e87b3
Red Bull,LAFC,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Colorado Rapids,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Sporting Kansas City,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Real Salt Lake,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Orlando City SC,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,LA Galaxy,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Vancouver Whitecaps FC,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Columbus Crew,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Houston Dynamo FC,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Toronto FC,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Seattle Sounders FC,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,New York City FC,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,D.C. United,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Minnesota United FC,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,CF Montreal,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,New York Red Bulls,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,San Jose Earthquakes,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Philadelphia Union,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Portland Timbers,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,New England Revolution,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Chicago Fire FC,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,FC Dallas,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Atlanta United FC,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
Red Bull,Inter Miami CF,2018,1,0.68,transfer_signing,2018-01-09,c39309157951d4e7bfa5
EA Sports,LAFC,2018,1,-0.7831,match_result,2018-01-22,3ac88e0852b3c840b0be
EA Sports,Inter Miami CF,2018,1,-0.7831,match_result,2018-01-22,3ac88e0852b3c840b0be
EA Sports,Colorado Rapids,2018,1,-0.7831,match_result,2018-01-22,3ac88e0852b3c840b0be
EA Sports,Minnesota United FC,2018,1,-0.7831,match_result,2018-01-22,3ac88e0852b3c840b0be
EA Sports,New York City FC,2018,1,-0.7563,transfer_signing,2018-01-30,1ca4ab0bcf06443456a3
EA Sports,Minnesota United FC,2018,1,-0.7563,transfer_signing,2018-01-30,1ca4ab0bcf06443456a3
EA Sports,Inter Miami CF,2018,1,-0.7563,transfer_signing,2018-01-30,1ca4ab0bcf06443456a3
EA Sports,New York City FC,2018,1,-0.7951,transfer_signing,2018-01-30,f9604ecbedc054d79982
EA Sports,Minnesota United FC,2018,1,-0.7951,transfer_signing,2018-01-30,f9604ecbedc054d79982
EA Sports,Inter Miami CF,2018,1,-0.7951,transfer_signing,2018-01-30,f9604ecbedc054d79982
Target,LA Galaxy,2018,1,0.2023,transfer_signing,2018-01-29,d09da3a731e2bbf64cc4
Target,CF Montreal,2018,1,0.2023,transfer_signing,2018-01-29,d09da3a731e2bbf64cc4
Target,Toronto FC,2018,1,0.2023,transfer_signing,2018-01-29,d09da3a731e2bbf64cc4
Target,New York City FC,2018,1,0.2023,transfer_signing,2018-01-29,d09da3a731e2bbf64cc4
Target,Chicago Fire FC,2018,1,0.2023,transfer_signing,2018-01-29,d09da3a731e2bbf64cc4
Target,Seattle Sounders FC,2018,1,0.2023,transfer_signing,2018-01-29,d09da3a731e2bbf64cc4
EA Sports,Orlando City SC,2018,1,0.6597,transfer_signing,2018-01-15,94a101c67dca357d1cac
EA Sports,Atlanta United FC,2018,1,0.6597,transfer_signing,2018-01-15,94a101c67dca357d1cac
EA Sports,Orlando City SC,2018,1,0.6597,transfer_signing,2018-01-16,001c0670d526300c302b
EA Sports,Atlanta United FC,2018,1,0.6597,transfer_signing,2018-01-16,001c0670d526300c302b
EA Sports,Orlando City SC,2018,1,0.6597,transfer_signing,2018-01-15,a3f8531b1266c8e5ed50
EA Sports,Atlanta United FC,2018,1,0.6597,transfer_signing,2018-01-15,a3f8531b1266c8e5ed50
EA Sports,D.C. United,2018,1,0.6597,transfer_signing,2018-01-15,a3f8531b1266c8e5ed50
EA Sports,Orlando City SC,2018,1,0.6597,transfer_signing,2018-01-16,273a3ef7d7da144e5538
EA Sports,Atlanta United FC,2018,1,0.6597,transfer_signing,2018-01-16,273a3ef7d7da144e5538
EA Sports,Seattle Sounders FC,2018,1,0.9744,rumor,2018-01-12,82741af5856f0414e6ff
Adidas,Seattle Sounders FC,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
Adidas,LAFC,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
Adidas,Philadelphia Union,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
Adidas,Toronto FC,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
Adidas,LA Galaxy,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
Adidas,D.C. United,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
Adidas,New England Revolution,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
BMO,Seattle Sounders FC,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
BMO,LAFC,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
BMO,Philadelphia Union,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
BMO,Toronto FC,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
BMO,LA Galaxy,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
BMO,D.C. United,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
BMO,New England Revolution,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
EA Sports,Seattle Sounders FC,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
EA Sports,LAFC,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
EA Sports,Philadelphia Union,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
EA Sports,Toronto FC,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
EA Sports,LA Galaxy,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
EA Sports,D.C. United,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
EA Sports,New England Revolution,2018,1,0.9161,performance,2018-01-09,57ce59bce813962ed76e
EA Sports,Chicago Fire FC,2018,1,0.3889,match_result,2018-01-26,e4a26e8c8600d8b970f0
Target,Orlando City SC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
Target,CF Montreal,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
Target,Sporting Kansas City,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
Target,LAFC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
Target,Nashville SC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
Target,Charlotte FC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
Target,Houston Dynamo FC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
Target,Inter Miami CF,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
Target,Vancouver Whitecaps FC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
EA Sports,Orlando City SC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
EA Sports,CF Montreal,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
EA Sports,Sporting Kansas City,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
EA Sports,LAFC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
EA Sports,Nashville SC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
EA Sports,Charlotte FC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
EA Sports,Houston Dynamo FC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
EA Sports,Inter Miami CF,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
EA Sports,Vancouver Whitecaps FC,2018,1,-0.4215,transfer_signing,2018-01-04,cecdd92639d123e22420
Target,Columbus Crew,2018,1,-0.9841,transfer_signing,2018-01-13,22190ebc9a12ce380392
Target,Houston Dynamo FC,2018,1,-0.9841,transfer_signing,2018-01-13,22190ebc9a12ce380392
Target,CF Montreal,2018,1,-0.9841,transfer_signing,2018-01-13,22190ebc9a12ce380392
Target,New York City FC,2018,1,-0.9841,transfer_signing,2018-01-13,22190ebc9a12ce380392
Red Bull,New York Red Bulls,2018,1,0.7184,transfer_signing,2018-01-20,298bc4616aadb4d0db24
Red Bull,Minnesota United FC,2018,1,0.7184,transfer_signing,2018-01-20,298bc4616aadb4d0db24
Adidas,Seattle Sounders FC,2018,1,0.9186,performance,2018-01-30,f92e39b6c23389e1fdaf
Adidas,Portland Timbers,2018,1,0.9186,performance,2018-01-30,f92e39b6c23389e1fdaf
Adidas,Columbus Crew,2018,1,0.9186,performance,2018-01-30,f92e39b6c23389e1fdaf
Adidas,Toronto FC,2018,1,0.9186,performance,2018-01-30,f92e39b6c23389e1fdaf
Adidas,LAFC,2018,1,0.9186,performance,2018-01-30,f92e39b6c23389e1fdaf
Red Bull,LAFC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,New York Red Bulls,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Sporting Kansas City,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Real Salt Lake,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Toronto FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Orlando City SC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,CF Montreal,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Minnesota United FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Portland Timbers,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,LA Galaxy,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,FC Dallas,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Houston Dynamo FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Seattle Sounders FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Vancouver Whitecaps FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Atlanta United FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Chicago Fire FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Colorado Rapids,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Columbus Crew,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,D.C. United,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,New England Revolution,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,New York City FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,Philadelphia Union,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Red Bull,San Jose Earthquakes,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,LAFC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,New York Red Bulls,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Sporting Kansas City,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Real Salt Lake,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Toronto FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Orlando City SC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,CF Montreal,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Minnesota United FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Portland Timbers,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,LA Galaxy,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,FC Dallas,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Houston Dynamo FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Seattle Sounders FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Vancouver Whitecaps FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Atlanta United FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Chicago Fire FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Colorado Rapids,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Columbus Crew,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,D.C. United,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,New England Revolution,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,New York City FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,Philadelphia Union,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
Audi,San Jose Earthquakes,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,LAFC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,New York Red Bulls,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Sporting Kansas City,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Real Salt Lake,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Toronto FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Orlando City SC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,CF Montreal,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Minnesota United FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Portland Timbers,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,LA Galaxy,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,FC Dallas,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Houston Dynamo FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Seattle Sounders FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Vancouver Whitecaps FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Atlanta United FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Chicago Fire FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Colorado Rapids,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Columbus Crew,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,D.C. United,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,New England Revolution,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,New York City FC,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,Philadelphia Union,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
EA Sports,San Jose Earthquakes,2018,1,0.5719,transfer_signing,2018-01-05,6b8423672588937e0ef3
BMO,Orlando City SC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,LAFC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,Seattle Sounders FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,San Jose Earthquakes,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,Colorado Rapids,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,Columbus Crew,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,Nashville SC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,CF Montreal,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,D.C. United,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,Chicago Fire FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,Houston Dynamo FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,New York City FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,Toronto FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,New England Revolution,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
BMO,Minnesota United FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,Orlando City SC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,LAFC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,Seattle Sounders FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,San Jose Earthquakes,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,Colorado Rapids,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,Columbus Crew,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,Nashville SC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,CF Montreal,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,D.C. United,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,Chicago Fire FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,Houston Dynamo FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,New York City FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,Toronto FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,New England Revolution,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,Minnesota United FC,2018,1,0.8999,match_result,2018-01-06,d4fa20296bc781b072dc
EA Sports,FC Dallas,2018,1,0.9399,performance,2018-01-18,2f5ec44fb7e7cc9e15d5
Red Bull,New York Red Bulls,2018,2,-0.1779,transfer_signing,2018-02-16,8718a063003daeb2817a
Red Bull,Atlanta United FC,2018,2,-0.1779,transfer_signing,2018-02-16,8718a063003daeb2817a
Red Bull,Orlando City SC,2018,2,-0.1779,transfer_signing,2018-02-16,8718a063003daeb2817a
Red Bull,D.C. United,2018,2,-0.1779,transfer_signing,2018-02-16,8718a063003daeb2817a
Target,New York Red Bulls,2018,2,-0.1779,transfer_signing,2018-02-16,8718a063003daeb2817a
Target,Atlanta United FC,2018,2,-0.1779,transfer_signing,2018-02-16,8718a063003daeb2817a
Target,Orlando City SC,2018,2,-0.1779,transfer_signing,2018-02-16,8718a063003daeb2817a
Target,D.C. United,2018,2,-0.1779,transfer_signing,2018-02-16,8718a063003daeb2817a
Target,Columbus Crew,2018,2,-0.9821,transfer_signing,2018-02-23,1dc82565ff971649e889
Target,Inter Miami CF,2018,2,-0.9821,transfer_signing,2018-02-23,1dc82565ff971649e889
Target,CF Montreal,2018,2,-0.9821,transfer_signing,2018-02-23,1dc82565ff971649e889
Target,New York City FC,2018,2,-0.9821,transfer_signing,2018-02-23,1dc82565ff971649e889
BMO,Toronto FC,2018,2,0.978,performance,2018-02-28,66add644b0aa0176f529
BMO,Columbus Crew,2018,2,0.978,performance,2018-02-28,66add644b0aa0176f529
BMO,New York Red Bulls,2018,2,0.978,performance,2018-02-28,66add644b0aa0176f529
MasterCard,,2018,2,0.5106,financial,2018-02-01,28fd675ceb5a3a6955e2
EA Sports,,2018,2,0.4215,rumor,2018-02-02,2def9058788d8cc36dbe
AT&T,Nashville SC,2018,2,0.8015,ownership,2018-02-15,8652c820f6ec8f410dea
AT&T,New York City FC,2018,2,0.8015,ownership,2018-02-15,8652c820f6ec8f410dea
AT&T,Philadelphia Union,2018,2,0.8015,ownership,2018-02-15,8652c820f6ec8f410dea
EA Sports,,2018,2,-0.4215,rumor,2018-02-14,81e04035f2918303e296
EA Sports,Orlando City SC,2018,2,-0.8481,transfer_signing,2018-02-01,b4d17db01b9c43f943f8
Target,New York Red Bulls,2018,2,0.743,transfer_signing,2018-02-03,d6dc47d92dffd024adbe
Target,Philadelphia Union,2018,2,0.743,transfer_signing,2018-02-03,d6dc47d92dffd024adbe
Target,New York Red Bulls,2018,2,-0.296,transfer_signing,2018-02-16,f06dfb82085be6294ce5
Target,Orlando City SC,2018,2,-0.296,transfer_signing,2018-02-16,f06dfb82085be6294ce5
Target,Orlando City SC,2018,2,0.7089,transfer_signing,2018-02-01,f8066a2bc32406c682a1
Target,New York City FC,2018,2,0.6908,transfer_signing,2018-02-01,bfbdb191dfcf80eb5230
EA Sports,Portland Timbers,2018,2,-0.7373,transfer_signing,2018-02-03,0012478b1a4bc469cdf5
EA Sports,Minnesota United FC,2018,2,-0.7373,transfer_signing,2018-02-03,0012478b1a4bc469cdf5
EA Sports,Inter Miami CF,2018,2,-0.7373,transfer_signing,2018-02-03,0012478b1a4bc469cdf5
Target,Inter Miami CF,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
Target,LA Galaxy,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
Target,LAFC,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
Target,New York City FC,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
Target,Charlotte FC,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
Target,FC Dallas,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
Target,FC Cincinnati,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
EA Sports,Inter Miami CF,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
EA Sports,LA Galaxy,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
EA Sports,LAFC,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
EA Sports,New York City FC,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
EA Sports,Charlotte FC,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
EA Sports,FC Dallas,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
EA Sports,FC Cincinnati,2018,2,-0.1511,rumor,2018-02-18,34bb518fc27c43f20c1e
Target,Orlando City SC,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,CF Montreal,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,LAFC,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,Nashville SC,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,Minnesota United FC,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,New York Red Bulls,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,Portland Timbers,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,FC Dallas,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,Columbus Crew,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,New York City FC,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,Atlanta United FC,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,Houston Dynamo FC,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,Inter Miami CF,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
Target,Vancouver Whitecaps FC,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
EA Sports,Orlando City SC,2018,2,0.1511,transfer_signing,2018-02-07,f759ca5d5907534e7e25
